"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","umd_tree_cover_loss_from_fires__ha"
"SLE",2016,177686.75716734377262702,473.36085198351271574
"SLV",2016,5743.24181728657155060,601.33023285038539598
"SOM",2016,86.37904766203377860,0.38452123914245606
"SRB",2016,4676.165999401830590957,195.831282904064695900
"SSD",2016,4067.78188527623390062,13.72119082841837525
"SUR",2016,16877.90266814829227210,2401.64931721244729264
"SVK",2016,16941.719311575541228511,68.934222570052084586
"SVN",2016,5389.24346313266352647,5.03806211275607609
"SWE",2016,310348.135607177104240016,1558.765781087635032363
"SWZ",2016,4801.90235291192611563,49.05008885311957217
"SXM",2016,0.2929652295681424,0.0
"SYR",2016,1812.67370145569344098,998.27742019691049162
"TCA",2016,18.88706690998697921,0.71495411089518237
"TCD",2016,3165.96322905397497088,6.24618580480414456
"TGO",2016,3446.68072000199672024,12.60217903923448120
"THA",2016,171583.85404278195891480,921.58587501756016083
"TKM",2016,0.05944391225694445,0.05944391225694445
"TLS",2016,1296.54328541759344607,52.51188573232096458
"TTO",2016,1351.19613656815166302,16.35388407088378860
"TUN",2016,1454.956105704309587581,1159.827409613096005915
"TUR",2016,25633.047734699297717118,1809.278033849703211999
"TWN",2016,3322.02311029791504186,38.92888165841796969
"TZA",2016,152852.55655233989447722,317.86951167635765366
"UGA",2016,67486.12145197713686644,1.53835037862053765
"UKR",2016,106760.562892108625616391,14490.733375469229322093
"URY",2016,23859.53361870932675677,329.33599611480361176
"USA",2016,2264071.526555874397469043,595955.874790514495445138
"VCT",2016,16.03810071685492754,1.7243787132231989
"VEN",2016,207336.55016930248025797,97775.41047623660138540
"VGB",2016,2.8502429745930992,0.0
"VIR",2016,8.64897167993489716,1.46740938989691848
"VNM",2016,353430.51783130731768153,3270.42025693869910722
"VUT",2016,1340.67431192541698576,161.34839476008529026
"XAD",2016,17.28899873230470206,0.0
"XKO",2016,912.231316598795643469,43.238860147042072896
"Z01",2016,4.74770573537652065,0.0
"Z07",2016,11206.30172439467907053,177.83528139616208830
"ZAF",2016,73546.41163982927045153,7548.61581343675741173
"ZMB",2016,141400.60863488562997063,8017.32525604041006494
"ZNC",2016,43.94931134871525628,0.12645002137152778
"ZWE",2016,10925.90116786276284405,544.49620722694817199
"AGO",2017,280422.01876747385563459,1260.07289568052460153
"AIA",2017,0.80504822438259562,0.14637484200520834
"ALA",2017,735.14380036151057004,5.36469133729166688
"ALB",2017,1686.824073782149841280,1025.552477874317806566
"AND",2017,3.4221603947135417,0.0
"ARG",2017,233945.098843816670384386,25401.946538589046721495
"ARM",2017,41.747318015212685296,18.08935617807509267
"ATG",2017,71.89840979999025964,10.05946425106987998
"AUS",2017,236877.519675266740246850,114605.375389106490090992
"AUT",2017,18402.47322119081859481,54.10843264139106080
"AZE",2017,80.10105221121529223,32.66274383988065631
"BDI",2017,1775.19277727587235589,0.30720795349907771
"BEL",2017,4137.322685933485170089,51.883176194159986464
"BEN",2017,2234.71102042409333001,0.22879487103515625
"BFA",2017,0.0,0.0
"BGD",2017,28377.11271268434114699,42.31498387991210895
"BGR",2017,7687.622621573023658791,412.25202347107178702
"BHS",2017,3703.93622655410354070,1923.19363365715853503
"BIH",2017,1339.314767504973739715,129.18560592156899586
"BLM",2017,0.07330176779622397,0.0
"BLR",2017,78766.946608521927589721,625.621789362018186170
"BLZ",2017,16445.79696379786413184,2852.22789074354056666
"BOL",2017,462948.68641027048838533,100880.72881279710311621
"BRA",2017,4519545.89811411188359378,1473863.92156044607803746
"BRB",2017,15.81409674932780039,0.07495364050401476
"BRN",2017,944.63349794626326317,39.48951412191623467
"BTN",2017,1972.24437872116783009,412.64700930454093251
"BWA",2017,1.15717965338975682,0.0
"CAF",2017,63910.10122448081528053,2245.39617604023445334
"CAN",2017,2559736.502580542552456548,1458033.359672711104403312
"CHE",2017,2542.413156324303559395,22.20314595206597247
"CHL",2017,214808.646975708284222952,67628.472475230603660641
"CHN",2017,644430.79916273653265994,20565.467177408865471596
"CIV",2017,357308.85845207635512114,192.00758166948487842
"CMR",2017,187281.58783352471591108,638.45342359561860778
"COD",2017,1468187.69905825881017299,33757.20280839237506305
"COG",2017,63874.85035791227909348,2086.28787210568028454
"COL",2017,424642.23918300570724701,31486.06223867049663213
"COM",2017,307.94321504598269877,2.63361218991807715
"CRI",2017,22051.00225194130977639,3076.16943624107956765
"CUB",2017,76813.80059414976418649,43923.25345939529622198
"CUW",2017,0.82741025589301216,0.07527440643771702
"CYM",2017,73.62158437148873476,0.0
"CYP",2017,437.26965278383339988,381.36561445644990828
"CZE",2017,26518.115559072962551034,22.501409454205723302
"DEU",2017,32999.138146159609842911,255.10787068047541965
"DMA",2017,23290.91323707710474726,917.29750390331710071
"DNK",2017,4360.353965592221978001,66.295386664759121216
"DOM",2017,27063.36265123987498681,2475.11537747551277775
"DZA",2017,45968.587822772231284811,41705.444016840434328257
"ECU",2017,71258.13776083718858997,6024.91992939250576963
"EGY",2017,58.43038358912544116,0.99685309869574655
"ERI",2017,0.0,0.0
"ESP",2017,98458.688853884007796026,35878.627457181932500606
"EST",2017,38856.693660687796056539,160.886765907148438526
"ETH",2017,35403.50582711625213877,58.03541356694363505
"FIN",2017,336198.540592861730602600,2591.702154195264967632
"FJI",2017,3091.61899762436729818,203.21641672096141128
"FRA",2017,69249.043253463038565933,5856.670051724480175750
"GAB",2017,38643.62480725168671459,361.01051865438547377
"GBR",2017,23044.909006995224620296,320.349458274305584525
"GEO",2017,207.898165376276066574,51.62802997966145163
"GHA",2017,115331.75851409397788436,44.82555288305718609
"GIN",2017,231588.17311940964883263,381.73615417126630008
"GLP",2017,60.45295035976834981,2.07187634502278641
"GMB",2017,8.09333774420301687,0.0
"GNB",2017,16436.50458230718244295,7.99845440307291708
"GNQ",2017,11937.86910180298124787,66.43915252508924220
"GRC",2017,8909.197671390154612280,5448.020553018168166715
"GRD",2017,28.15271755387695807,5.72131628933485382
"GTM",2017,79800.66123628208628393,7601.46044854153821989
"GUF",2017,4144.33696455739020293,487.63438436793475037
"GUY",2017,19433.51092953189961806,2053.50241870674262261
"HND",2017,113473.43477883627519155,14763.69671104193147083
"HRV",2017,5846.645323484931622346,502.846593879283707294
"HTI",2017,5498.75803072597132222,542.11849798609041124
"HUN",2017,14115.974491460048624005,25.33147851376302460
"IDN",2017,1300718.37950938836012307,51994.22168203418918975
"IMN",2017,36.23436688272569322,0.81741717265624997
"IND",2017,179259.89255407240721129,1340.72571385199175638
"IRL",2017,6125.482285914552530093,102.827744499368515199
"IRN",2017,109.914075090373186256,20.22674680720920029
"IRQ",2017,0.9834451819618055,0.0
"ISR",2017,99.54904099372829814,39.34140216655921331
"ITA",2017,34091.515669465741623617,9354.065746857412919840
"JAM",2017,2200.05460055615369221,93.45507020665473251
"JEY",2017,2.93662193473090307,0.10126776210069445
"JOR",2017,0.98052545507704003,0.91533345285481779
"JPN",2017,47612.725014595985526327,401.440863842887759000
"KAZ",2017,975.176984581333004615,248.243828095059540150
"KEN",2017,22163.23428463436968073,177.77760212357853232
"KGZ",2017,55.752073407983951464,27.41306171048394162
"KHM",2017,118467.98610819392168716,996.01700720155400278
"KNA",2017,3.67844264515516523,0.36792779912000872
"KOR",2017,20757.056090920751084580,731.363298121311613556
"LAO",2017,349044.10297640685651960,422.59886531655009527
"LBN",2017,288.20918854333448490,45.94587938293512032
"LBR",2017,203292.57014324516068275,991.39879446375752894
"LBY",2017,10.452949380375434,2.7917840013736984
"LCA",2017,83.55703969959853190,1.42017684783257392
"LIE",2017,4.05777523833116340,0.0
"LKA",2017,13065.94496322985029769,57.97080945423638239
"LSO",2017,7.8055546214507384,0.0
"LTU",2017,25803.604190272057007889,155.555702996970498232
"LUX",2017,412.716564265698819874,4.248704035605468768
"LVA",2017,47085.306154818899554324,237.568382155230004039
"MAF",2017,4.17420893328775965,0.29292710523763023
"MAR",2017,2366.56711858697608965,921.83444370728131695
"MDA",2017,1092.116612559579043540,12.83166495491753559
"MDG",2017,510357.07765255045848487,36332.85357464159494955
"MEX",2017,298634.38769721095049076,47306.73351743640857523
"MKD",2017,1147.151517532569049325,205.262459409045077244
"MLI",2017,331.98500583250404872,0.0
"MLT",2017,0.12519266251085070,0.0
"MMR",2017,341843.90385980354440140,1902.54075744641043065
"MNE",2017,1268.97161963207888044,672.158599016232984580
"MNG",2017,25238.08942958458757050,24447.12087875961161005
"MOZ",2017,359023.14794612533988027,3202.92204075901234161
"MSR",2017,0.14751483680555558,0.0
"MTQ",2017,115.69333389234866378,0.74481144726508253
"MWI",2017,15351.02639709923352918,89.85391227598413457
"MYS",2017,483499.20786615357074859,8649.04804813626771460
"MYT",2017,44.36385521609318430,0.1501963124858941
"NAM",2017,2.12744568006510408,0.0
"NCL",2017,1159.78056947203434742,352.91074009847758332
"NGA",2017,171045.52341545596068153,633.38945517199881233
"NIC",2017,211698.47992181922994602,11610.14711188642718128
"NLD",2017,1333.202915522730298775,34.647406429620226007
"NOR",2017,57916.639649338551849031,672.943646298374591663
"NPL",2017,2394.08393241938839395,520.36598646988807943
"NZL",2017,74883.640465027909903572,1984.054757678552378646
"PAK",2017,186.36409514577046294,142.70062594071727958
"PAN",2017,30970.05497749992222913,1590.63519365942687368
"PER",2017,303216.79366880835330551,39745.41523741946863179
"PHL",2017,114280.31377704294383155,2056.83020134245462251
"PNG",2017,117508.79802494305613386,4117.16019582680543470
"POL",2017,96251.121675315003146904,369.544945836002626002
"PRI",2017,56205.71666167966365856,2974.63488086037211613
"PRK",2017,8520.854667518377603842,1034.639729716355226392
"PRT",2017,173894.261730888720441776,130530.186099420815684715
"PRY",2017,360073.37744380280120931,52330.74792540161525745
"PSE",2017,1.70296878078016499,0.65558668712890627
"ROU",2017,19187.291055080582670182,29.990033672565106765
"RUS",2017,5288940.621115584589338099,3374535.009456698841155590
"RWA",2017,2731.12546874516511085,1.69167290366834846
"SDN",2017,74.647332174659358,0.0
"SEN",2017,391.79548266343768763,0.0
"SGP",2017,262.65034720572877327,0.615291389433526
"SLB",2017,19761.53861861985390157,831.74406787258405644
"SLE",2017,232752.59575916387912989,1090.34890876107616064
"SLV",2017,4745.18551727510562545,389.66645201268118507
"SMR",2017,0.05572152468098959,0.0
"SOM",2017,304.89673329013727871,2.61557700083621639
